datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,qizm,forecast_temp,forecast_feelslike,forecast_dew,forecast_humidity,forecast_precip,forecast_precipprob,forecast_snowdepth,forecast_windgust,forecast_windspeed,forecast_winddir,forecast_sealevelpressure,forecast_cloudcover,forecast_visibility,davis_out,davis_temp,davis_temp_1,davis_hum,davis_pt_,davis_speed,davis_run,davis_speed_1,davis_chill,davis_index,davis_index_1,davis_bar__,davis_rain,davis_rate,davis_d-d_,davis_d-d__1,davis_temp_2,davis_hum_1,davis_dew,davis_heat,davis_emc,davis_density,davis_samp,davis_tx_,davis_recept,davis_int_
2025-03-10 04:30:00,6.58,48.04,29.360000000000003,34.82,28.72,25.14,0.0,3.0,2.1,-1.0,74.99,,0,,,3.6,,1014.0,,,5.6,5.6,5.6,61.0,-1.3,0.0,0.0,0.0,5.6,5.2,5.2,1013.6,0.0,0.0,0.009,0.0,21.5,25.0,0.6,19.4,5.51,1.1915,24.0,1.0,100.0,1.0
2025-03-10 04:45:00,6.459999999999999,48.2,29.28,34.720000000000006,28.76,25.0,0.0,3.0,2.1,-1.0,74.99,,0,,,3.6,,1014.0,,10.0,5.6,5.6,5.5,60.0,-1.6,0.0,0.0,0.0,5.6,5.1,5.1,1013.7,0.0,0.0,0.009,0.0,21.4,25.0,0.6,19.3,5.51,1.1918,24.0,1.0,100.0,1.0
2025-03-10 05:00:00,6.12,46.58,32.1,34.18,34.06,24.919999999999998,0.0,3.0,3.0,-2.0,69.68,,0,,,3.6,,1014.0,,,5.8,5.8,5.7,59.0,-1.6,0.4,0.03,0.4,5.8,5.3,5.3,1013.8,0.0,0.0,0.009,0.0,21.4,25.0,0.5,19.3,5.52,1.1921,23.0,1.0,100.0,1.0
2025-03-10 05:15:00,5.9,46.64,31.24,37.660000000000004,32.22,24.88,0.0,3.0,3.0,-2.0,69.68,,0,,,3.6,,1014.0,,10.0,6.1,6.1,6.1,59.0,-1.3,0.0,0.0,0.0,6.1,5.7,5.7,1013.7,0.0,0.0,0.008,0.0,21.3,25.0,0.5,19.2,5.53,1.1922,23.0,1.0,100.0,1.0
2025-03-10 05:30:00,5.76,46.7,29.560000000000002,30.68,28.04,25.259999999999998,0.0,2.0,3.0,-1.0,80.51,,0,,,0.0,0.0,1014.0,,,5.5,5.6,5.5,60.0,-1.7,0.0,0.0,0.0,5.5,5.1,5.1,1013.8,0.0,0.0,0.009,0.0,21.2,25.0,0.4,19.0,5.54,1.1929,23.0,1.0,100.0,1.0
2025-03-10 05:45:00,5.720000000000001,46.760000000000005,62.64,31.139999999999997,34.019999999999996,26.02,0.0,2.0,3.0,-1.0,80.51,,0,,,0.0,0.0,1014.0,,10.0,5.7,5.7,5.7,60.0,-1.4,0.0,0.0,0.0,5.7,5.3,5.3,1013.7,0.0,0.0,0.009,0.0,21.2,25.0,0.3,18.9,5.54,1.193,24.0,1.0,100.0,1.0
2025-03-10 06:00:00,5.720000000000001,46.7,79.05999999999999,38.04,41.540000000000006,30.839999999999996,79.99999999992724,2.0,0.5,-2.0,74.81,,0,,,5.4,150.0,1014.0,,,5.7,5.7,5.7,59.0,-1.7,0.0,0.0,0.0,5.7,5.3,5.3,1013.8,0.0,0.0,0.009,0.0,21.2,25.0,0.4,19.0,5.54,1.1929,23.0,1.0,100.0,1.0
2025-03-10 06:15:00,5.84,46.720000000000006,81.14,43.08,46.54,35.660000000000004,77.99999999951979,2.0,0.5,-2.0,74.81,,0,,,5.4,150.0,1014.0,,10.0,5.5,5.6,5.5,60.0,-1.7,0.0,0.0,0.0,5.5,5.1,5.1,1013.9,0.0,0.0,0.009,0.0,21.5,25.0,0.6,19.4,5.51,1.1918,23.0,1.0,100.0,1.0
2025-03-10 06:30:00,6.0600000000000005,46.64,85.9,46.760000000000005,50.4,39.42,78.00000000042928,3.0,2.0,-2.0,69.68,,0,,,3.6,,1014.0,,,5.1,5.2,5.1,61.0,-1.8,0.0,0.0,0.0,5.1,4.7,4.7,1013.9,0.0,0.0,0.009,0.0,21.8,24.0,0.3,19.8,5.3,1.1906,22.0,1.0,95.7,1.0
2025-03-10 06:45:00,6.44,46.519999999999996,85.58,44.720000000000006,48.68,41.98,55.99999999958527,3.0,2.0,-2.0,69.68,,0,,,3.6,,1014.0,,10.0,4.9,5.0,4.9,61.0,-2.0,0.0,0.0,0.0,4.9,4.5,4.5,1014.0,0.0,0.0,0.009,0.0,22.1,24.0,0.6,20.2,5.28,1.1895,24.0,1.0,100.0,1.0
2025-03-10 07:00:00,6.659999999999999,46.4,85.28,42.839999999999996,46.760000000000005,41.78,33.999999999650754,4.0,3.9,-1.0,69.88,,0,,,3.6,,1014.0,,,5.1,5.1,5.1,61.0,-1.8,0.0,0.0,0.4,5.1,4.7,4.7,1014.0,0.0,0.0,0.009,0.0,22.4,24.0,0.9,20.7,5.25,1.188,23.0,1.0,100.0,1.0
2025-03-10 07:15:00,7.06,46.260000000000005,83.67999999999999,41.62,45.56,40.92,32.00000000106229,3.9,3.9,-1.1,70.07,,0,,,3.3,132.0,1014.1,50.4,10.7,5.2,5.2,5.1,61.0,-1.7,0.0,0.0,0.0,5.2,4.7,4.7,1014.2,0.0,0.0,0.009,0.0,22.8,24.0,1.1,21.2,5.23,1.1867,22.0,1.0,95.7,1.0
2025-03-10 07:30:00,7.279999999999999,46.220000000000006,80.97999999999999,41.120000000000005,45.019999999999996,40.12,33.999999999650754,6.0,5.0,-1.0,60.8,,0,,,5.4,70.0,1014.0,,,5.7,5.7,5.7,59.0,-1.7,0.4,0.03,0.9,5.7,5.3,5.3,1014.3,0.0,0.0,0.009,0.0,23.1,23.0,0.8,21.6,5.08,1.1859,23.0,1.0,100.0,1.0
2025-03-10 07:45:00,7.6,46.06,80.88,41.18,45.18,39.78,38.00000000046566,6.0,5.0,-1.0,60.8,,0,,,5.4,70.0,1014.0,,10.0,6.3,6.3,6.3,58.0,-1.3,0.0,0.0,0.4,6.3,5.8,5.8,1014.5,0.0,0.0,0.008,0.0,23.3,23.0,1.0,21.9,5.07,1.1849,24.0,1.0,100.0,1.0
2025-03-10 08:00:00,8.24,45.9,79.86,41.42,45.32,39.739999999999995,37.99999999864667,8.0,8.0,-2.0,49.25,,0,,,3.6,,1015.0,,,6.9,6.9,6.9,56.0,-1.2,0.0,0.0,0.0,6.9,6.4,6.4,1014.5,0.0,0.0,0.008,0.0,23.5,23.0,1.2,22.2,5.06,1.1841,24.0,1.0,100.0,1.0
2025-03-10 08:15:00,8.78,45.760000000000005,79.53999999999999,41.5,45.4,39.78,40.000000000873115,8.0,8.0,-2.0,49.26,,0,,,3.6,,1015.0,,10.0,7.4,7.4,7.3,56.0,-0.8,0.0,0.0,0.0,7.4,6.8,6.8,1014.3,0.0,0.0,0.008,0.0,23.6,23.0,1.2,22.3,5.06,1.1835,23.0,1.0,100.0,1.0
2025-03-10 08:30:00,9.7,45.4,78.62,41.5,45.339999999999996,39.879999999999995,37.99999999864667,9.0,8.0,1.0,57.27,,0,,,3.6,,1014.0,,,8.1,8.1,8.0,53.0,-1.0,0.4,0.03,0.9,8.1,7.4,7.4,1014.3,0.0,0.0,0.007,0.0,23.8,23.0,1.4,22.5,5.05,1.1827,23.0,1.0,100.0,1.0
2025-03-10 08:45:00,11.14,44.96,78.36,41.56,45.339999999999996,40.019999999999996,38.00000000046566,9.0,8.0,1.0,57.27,,0,,,3.6,,1014.0,,10.0,9.8,9.8,9.7,46.0,-1.3,0.9,0.05,0.9,9.8,9.1,9.1,1014.2,0.0,0.0,0.006,0.0,23.9,23.0,1.5,22.7,5.05,1.1818,23.0,1.0,100.0,1.0
2025-03-10 09:00:00,11.84,44.7,75.64,41.38,45.06,39.88,38.00000000046566,12.0,12.0,-1.0,40.56,,0,,,5.4,150.0,1014.0,,,11.0,11.0,11.0,43.0,-1.1,0.0,0.0,0.0,11.0,10.1,10.1,1014.2,0.0,0.0,0.005,0.0,24.1,23.0,1.6,22.8,5.05,1.1813,24.0,1.0,100.0,1.0
2025-03-10 09:15:00,12.86,44.339999999999996,73.46,40.44,43.96,38.839999999999996,36.00000000005821,12.0,12.0,-1.0,40.56,,0,,,5.4,150.0,1014.0,,10.0,11.8,11.8,11.8,42.0,-0.7,0.4,0.03,0.4,11.8,10.7,10.7,1014.1,0.0,0.0,0.005,0.0,24.2,23.0,1.7,22.9,5.05,1.1808,24.0,1.0,100.0,1.0
2025-03-10 09:30:00,13.84,44.04,70.08,39.3,39.160000000000004,37.14,0.0,15.0,12.0,-1.0,33.36,,0,,,7.6,130.0,1014.0,,,12.6,12.6,12.6,41.0,-0.3,0.0,0.0,0.0,12.6,11.4,11.4,1014.0,0.0,0.0,0.004,0.0,24.3,23.0,1.8,23.1,5.05,1.1801,23.0,1.0,100.0,1.0
2025-03-10 09:45:00,14.4,44.0,52.720000000000006,38.980000000000004,36.08,35.54,0.0,15.0,12.0,-1.0,33.36,,0,,,7.6,130.0,1014.0,,10.0,13.6,13.6,13.6,38.0,-0.5,0.0,0.0,0.0,13.6,12.2,12.2,1013.8,0.0,0.0,0.003,0.0,24.4,23.0,1.9,23.2,5.05,1.1794,23.0,1.0,100.0,1.0
2025-03-10 10:00:00,14.98,42.6,39.6,38.7,33.88,33.739999999999995,0.0,16.0,16.0,-1.0,31.29,,0,,,5.4,,1014.0,,,14.2,14.2,14.2,37.0,-0.3,0.0,0.0,0.0,14.2,12.7,12.7,1013.6,0.0,0.0,0.003,0.0,24.3,23.0,1.9,23.2,5.05,1.1794,24.0,1.0,100.0,1.0
2025-03-10 10:15:00,15.580000000000002,42.6,35.519999999999996,38.46,36.0,32.660000000000004,0.0,16.0,16.0,-0.9,31.54,,0,,,5.0,91.0,1014.0,79.8,10.7,14.9,14.9,14.8,35.0,-0.5,0.0,0.0,0.4,14.9,13.2,13.2,1013.4,0.0,0.0,0.002,0.0,24.2,23.0,1.8,23.0,5.05,1.1797,24.0,1.0,100.0,1.0
2025-03-10 10:30:00,16.3,42.6,35.4,38.22,35.38,32.32,0.0,18.0,16.0,-1.0,27.56,,0,,,13.0,170.0,1014.0,,,15.9,15.9,15.7,31.0,-1.2,0.9,0.05,2.7,15.9,14.0,14.0,1013.3,0.0,0.0,0.002,0.0,24.1,23.0,1.6,22.8,5.05,1.1803,23.0,1.0,100.0,1.0
2025-03-10 10:45:00,17.16,42.6,34.8,37.980000000000004,34.519999999999996,32.0,0.0,18.0,16.0,-1.0,27.56,,0,,,13.0,170.0,1014.0,,10.0,16.9,16.9,16.8,28.0,-1.8,0.4,0.03,1.3,16.9,14.8,14.8,1013.2,0.0,0.0,0.001,0.0,24.0,23.0,1.6,22.8,5.05,1.1805,23.0,1.0,100.0,1.0
2025-03-10 11:00:00,17.619999999999997,42.6,34.2,37.760000000000005,33.6,31.7,0.0,19.0,19.0,-2.0,24.06,,0,,,14.8,160.0,1013.0,,,17.3,17.3,17.3,27.0,-1.9,0.9,0.05,1.8,17.3,15.1,15.1,1013.0,0.0,0.0,0.001,0.0,23.9,23.0,1.5,22.7,5.05,1.1805,24.0,1.0,100.0,1.0
2025-03-10 11:15:00,18.06,42.6,33.58,37.5,32.839999999999996,31.439999999999998,0.0,19.0,19.0,-2.0,24.06,,0,,,14.8,160.0,1013.0,,10.0,17.9,17.9,17.8,27.0,-1.4,0.0,0.0,0.4,17.9,15.7,15.7,1012.7,0.0,0.0,0.0,0.0,23.9,23.0,1.5,22.7,5.05,1.1801,23.0,1.0,100.0,1.0
2025-03-10 11:30:00,18.6,42.6,33.0,37.339999999999996,32.260000000000005,30.919999999999998,0.0,20.0,19.0,-1.0,24.33,,0,,,14.8,160.0,1013.0,,,18.1,18.1,18.1,27.0,-1.2,0.9,0.05,1.8,18.1,15.9,15.9,1012.4,0.0,0.0,0.0,0.0,23.9,23.0,1.5,22.7,5.05,1.1798,23.0,1.0,100.0,1.0
2025-03-10 11:45:00,18.839999999999996,42.6,32.6,37.3,31.6,29.8,0.0,20.0,19.0,-1.0,24.33,,0,,,14.8,160.0,1013.0,,10.0,18.6,18.6,18.6,26.0,-1.3,0.9,0.05,1.3,18.6,16.3,16.3,1012.2,0.0,0.0,0.0,0.0,23.9,23.0,1.5,22.7,5.05,1.1794,21.0,1.0,91.3,1.0
2025-03-10 12:00:00,19.06,42.6,32.12,37.220000000000006,31.04,28.8,0.0,21.0,21.0,-1.0,22.87,,0,,,9.4,150.0,1012.0,,,19.1,19.1,18.9,26.0,-0.9,1.8,0.11,2.7,19.1,16.7,16.7,1011.7,0.0,0.0,0.0,0.001,24.0,23.0,1.6,22.8,5.05,1.1786,23.0,1.0,100.0,1.0
2025-03-10 12:15:00,19.16,42.6,31.74,37.18,30.639999999999997,28.080000000000002,0.0,21.0,21.0,-1.0,22.88,,0,,,9.4,150.0,1012.0,,10.0,19.5,19.5,19.5,26.0,-0.5,0.9,0.05,1.3,19.5,17.2,17.2,1011.4,0.0,0.0,0.0,0.001,24.0,23.0,1.6,22.8,5.05,1.1783,24.0,1.0,100.0,1.0
2025-03-10 12:30:00,19.6,42.6,31.48,37.08,30.380000000000003,27.639999999999997,0.0,21.0,21.0,-1.0,22.87,,0,,,18.4,170.0,1012.0,,,19.7,19.7,19.7,25.0,-0.9,0.9,0.05,1.3,19.7,17.4,17.4,1011.3,0.0,0.0,0.0,0.001,24.1,23.0,1.6,22.8,5.05,1.178,23.0,1.0,100.0,1.0
2025-03-10 12:45:00,19.8,42.6,31.28,36.86,29.860000000000003,27.419999999999998,0.0,21.0,21.0,-1.0,22.87,,0,,,18.4,170.0,1012.0,,10.0,20.1,20.1,20.1,25.0,-0.6,0.9,0.05,1.3,20.1,17.9,17.9,1011.1,0.0,0.0,0.0,0.001,24.1,23.0,1.6,22.8,5.05,1.1777,23.0,1.0,100.0,1.0
2025-03-10 13:00:00,20.04,42.6,30.939999999999998,36.68,29.1,27.18,0.0,22.0,21.9,-2.0,19.99,,0,,35.3,16.6,180.0,1011.0,,,20.3,20.4,20.3,23.0,-1.5,0.9,0.05,1.3,20.3,17.9,17.9,1011.0,0.0,0.0,0.0,0.001,24.1,23.0,1.7,22.9,5.05,1.1774,22.0,1.0,95.7,1.0
2025-03-10 13:15:00,20.04,42.6,30.6,36.519999999999996,29.3,27.060000000000002,0.0,21.9,21.9,-1.9,20.17,,0,,35.3,16.1,201.0,1011.0,90.0,10.7,20.7,20.7,20.7,23.0,-1.2,1.3,0.08,1.8,20.7,18.3,18.3,1010.9,0.0,0.0,0.0,0.002,24.2,23.0,1.7,22.9,5.05,1.1769,24.0,1.0,100.0,1.0
2025-03-10 13:30:00,19.9,42.6,30.68,36.32,29.54,27.04,0.0,22.0,21.9,-2.0,19.99,,0,,,18.4,170.0,1011.0,,,20.8,20.8,20.7,22.0,-1.7,1.3,0.08,1.8,20.8,18.3,18.3,1010.7,0.0,0.0,0.0,0.002,24.2,23.0,1.8,23.0,5.05,1.1765,24.0,1.0,100.0,1.0
2025-03-10 13:45:00,20.080000000000002,42.6,30.639999999999997,36.120000000000005,29.82,27.1,0.0,22.0,21.9,-2.0,19.99,,0,,,18.4,170.0,1011.0,,10.0,20.7,20.7,20.7,22.0,-1.8,0.9,0.05,2.7,20.7,18.2,18.2,1010.4,0.0,0.0,0.0,0.002,24.2,23.0,1.8,23.0,5.05,1.1762,23.0,1.0,100.0,1.0
2025-03-10 14:00:00,20.32,42.6,30.7,36.0,30.119999999999997,27.2,0.0,22.0,22.0,-2.0,19.99,,0,,,14.8,180.0,1011.0,,,20.9,20.9,20.9,22.0,-1.6,1.3,0.08,1.8,20.9,18.4,18.4,1010.4,0.0,0.0,0.0,0.002,24.3,23.0,1.8,23.1,5.05,1.1759,23.0,1.0,100.0,1.0
2025-03-10 14:15:00,20.419999999999998,42.6,30.78,35.8,30.439999999999998,27.119999999999997,0.0,22.0,22.0,-2.0,19.99,,0,,,14.8,180.0,1011.0,,10.0,21.3,21.3,21.3,22.0,-1.3,0.4,0.03,1.8,21.3,19.1,19.1,1010.3,0.0,0.0,0.0,0.002,24.3,23.0,1.9,23.2,5.05,1.1755,24.0,1.0,100.0,1.0
2025-03-10 14:30:00,20.3,42.6,30.76,35.68,30.439999999999998,27.04,0.0,23.0,22.0,-2.0,18.81,,0,,,11.2,,1010.0,,,21.4,21.4,21.4,21.0,-1.9,1.8,0.11,2.7,21.4,19.1,19.1,1010.4,0.0,0.0,0.0,0.002,24.4,23.0,1.9,23.2,5.05,1.1754,24.0,1.0,100.0,1.0
2025-03-10 14:45:00,20.259999999999998,42.6,30.639999999999997,35.5,30.380000000000003,26.78,0.0,23.0,22.0,-2.0,18.81,,0,,,11.2,,1010.0,,10.0,21.3,21.3,21.3,23.0,-0.7,0.9,0.05,1.3,21.3,19.1,19.1,1010.5,0.0,0.0,0.0,0.002,24.4,23.0,1.9,23.3,5.05,1.1752,23.0,1.0,100.0,1.0
2025-03-10 15:00:00,20.3,42.6,30.48,35.36,30.160000000000004,26.52,0.0,22.0,22.0,-1.0,21.52,,0,,,13.0,220.0,1011.0,,,21.4,21.4,21.4,22.0,-1.2,1.8,0.11,2.7,21.4,19.1,19.1,1010.5,0.0,0.0,0.0,0.002,24.5,23.0,2.0,23.3,5.05,1.175,23.0,1.0,100.0,1.0
2025-03-10 15:15:00,20.16,42.6,30.3,35.220000000000006,29.939999999999998,26.339999999999996,0.0,22.0,22.0,-1.0,21.52,,0,,,13.0,220.0,1011.0,,10.0,21.3,21.3,21.3,23.0,-0.7,0.9,0.05,1.3,21.3,19.1,19.1,1010.4,0.0,0.0,0.0,0.002,24.5,23.0,2.0,23.3,5.05,1.1749,24.0,1.0,100.0,1.0
2025-03-10 15:30:00,20.02,42.6,30.18,35.08,29.619999999999997,26.2,0.0,21.0,22.0,-1.0,22.87,,0,,,13.0,220.0,1011.0,,,21.2,21.2,21.2,23.0,-0.8,0.9,0.05,1.8,21.2,18.8,18.8,1010.4,0.0,0.0,0.0,0.002,24.5,23.0,2.0,23.3,5.05,1.1749,24.0,1.0,100.0,1.0
2025-03-10 15:45:00,19.72,42.6,30.0,34.96,29.32,26.060000000000002,0.0,21.0,22.0,-1.0,22.87,,0,,,13.0,220.0,1011.0,,10.0,21.0,21.0,21.0,24.0,-0.4,0.4,0.03,1.3,21.0,18.7,18.7,1010.4,0.0,0.0,0.0,0.002,24.6,23.0,2.0,23.4,5.05,1.1747,23.0,1.0,100.0,1.0
2025-03-10 16:00:00,19.5,42.6,29.78,34.760000000000005,29.22,25.96,0.0,20.0,20.0,0.0,26.17,,0,,,9.4,190.0,1011.0,,,20.8,20.8,20.8,25.0,0.0,0.4,0.03,0.9,20.8,18.5,18.5,1010.5,0.0,0.0,0.0,0.002,24.6,23.0,2.0,23.4,5.05,1.1748,23.0,1.0,100.0,1.0
2025-03-10 16:15:00,19.339999999999996,42.6,29.560000000000002,34.64,28.880000000000003,25.880000000000003,0.0,20.0,20.0,0.0,26.14,,0,,,9.2,185.0,1011.0,80.3,10.7,20.4,20.4,20.4,25.0,-0.3,0.9,0.05,1.3,20.4,18.1,18.1,1010.6,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.1749,23.0,1.0,100.0,1.0
2025-03-10 16:30:00,19.1,42.6,29.5,34.46,29.139999999999997,25.82,0.0,20.0,20.0,0.0,26.17,,0,,,5.4,220.0,1011.0,,,20.3,20.3,20.3,26.0,0.1,0.0,0.0,0.4,20.3,18.1,18.1,1010.7,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.175,24.0,1.0,100.0,1.0
2025-03-10 16:45:00,18.82,42.6,29.419999999999998,34.28,28.96,25.72,0.0,20.0,20.0,0.0,26.17,,0,,,5.4,220.0,1011.0,,10.0,19.9,20.0,19.9,26.0,-0.2,0.4,0.03,0.9,19.9,17.8,17.8,1010.6,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.1749,23.0,1.0,100.0,1.0
2025-03-10 17:00:00,18.68,44.0,29.339999999999996,34.14,29.119999999999997,25.74,0.0,19.0,19.0,1.0,29.93,,0,,,7.6,190.0,1011.0,,,19.9,19.9,19.9,26.0,-0.2,0.4,0.03,0.9,19.9,17.8,17.8,1010.7,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.1751,23.0,1.0,100.0,1.0
2025-03-10 17:15:00,18.46,44.0,29.3,33.980000000000004,29.3,25.68,0.0,19.0,19.0,1.0,29.94,,0,,,7.6,190.0,1011.0,,10.0,19.7,19.7,19.7,27.0,0.1,0.4,0.03,0.9,19.7,17.5,17.5,1010.7,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.1751,23.0,1.0,100.0,1.0
2025-03-10 17:30:00,18.14,44.0,29.3,33.839999999999996,29.360000000000003,25.6,0.0,17.0,19.0,1.0,33.94,,0,,,7.6,180.0,1011.0,,,19.5,19.6,19.5,27.0,-0.0,0.9,0.05,1.3,19.5,17.3,17.3,1010.7,0.0,0.0,0.0,0.001,24.6,23.0,2.0,23.4,5.05,1.175,24.0,1.0,100.0,1.0
2025-03-10 17:45:00,17.94,44.0,29.24,33.720000000000006,29.4,25.5,0.0,17.0,19.0,1.0,33.94,,0,,,7.6,180.0,1011.0,,10.0,19.2,19.3,19.2,28.0,0.3,0.4,0.03,0.9,19.2,17.1,17.1,1011.0,0.0,0.0,0.0,0.001,24.5,24.0,2.6,23.3,5.15,1.1752,24.0,1.0,100.0,1.0
2025-03-10 18:00:00,17.580000000000002,44.0,29.139999999999997,33.620000000000005,29.339999999999996,25.46,0.0,18.0,18.0,0.0,29.65,,0,,,5.4,170.0,1011.0,,,18.9,19.0,18.9,29.0,0.5,0.9,0.05,0.9,18.9,16.9,16.9,1011.1,0.0,0.0,0.0,0.0,24.5,24.0,2.6,23.3,5.15,1.1754,23.0,1.0,100.0,1.0
2025-03-10 18:15:00,17.52,44.0,29.1,33.5,29.26,25.380000000000003,0.0,18.0,18.0,0.0,29.65,,0,,,5.4,170.0,1011.0,,10.0,18.9,18.9,18.9,29.0,0.4,0.9,0.05,1.3,18.9,16.9,16.9,1011.1,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.3,5.15,1.1756,23.0,1.0,100.0,1.0
2025-03-10 18:30:00,17.54,44.0,29.060000000000002,33.42,29.160000000000004,25.339999999999996,0.0,17.0,18.0,0.0,31.58,,0,,,9.4,170.0,1011.0,,,18.9,18.9,18.9,29.0,0.4,0.9,0.05,1.3,18.9,16.9,16.9,1011.1,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.3,5.15,1.1756,24.0,1.0,100.0,1.0
2025-03-10 18:45:00,17.6,44.0,28.939999999999998,33.239999999999995,28.939999999999998,25.279999999999998,0.0,17.0,18.0,0.0,31.58,,0,,,9.4,170.0,1011.0,,10.0,18.9,18.9,18.9,30.0,0.9,0.9,0.05,1.3,18.9,17.0,17.0,1011.2,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.3,5.15,1.1757,24.0,1.0,100.0,1.0
2025-03-10 19:00:00,17.56,44.0,28.8,33.160000000000004,28.9,25.2,0.0,17.0,17.1,1.0,33.94,,0,,,13.0,180.0,1011.0,,,18.8,18.8,18.8,30.0,0.8,1.3,0.08,1.8,18.8,16.9,16.9,1011.1,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.3,5.15,1.1756,23.0,1.0,100.0,1.0
2025-03-10 19:15:00,17.44,44.0,28.76,33.06,28.82,25.16,0.0,17.1,17.1,0.9,33.55,,0,,,12.5,176.0,1011.0,59.7,10.7,18.7,18.7,18.7,31.0,1.2,0.9,0.05,1.3,18.7,16.9,16.9,1010.9,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.3,5.15,1.1754,23.0,1.0,100.0,1.0
2025-03-10 19:30:00,17.14,44.0,28.660000000000004,32.980000000000004,28.8,25.14,0.0,16.0,17.1,0.0,33.65,,0,,,9.4,190.0,1011.0,,,18.5,18.6,18.5,31.0,1.0,0.9,0.05,1.3,18.5,16.6,16.6,1011.2,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.2,5.15,1.176,23.0,1.0,100.0,1.0
2025-03-10 19:45:00,16.619999999999997,44.0,28.560000000000002,32.86,28.76,25.14,0.0,16.0,17.1,0.0,33.65,,0,,,9.4,190.0,1011.0,,10.0,18.1,18.2,18.1,32.0,1.1,1.3,0.08,1.3,18.1,16.3,16.3,1011.6,0.0,0.0,0.0,0.0,24.4,24.0,2.5,23.2,5.15,1.1764,24.0,1.0,100.0,1.0
2025-03-10 20:00:00,16.1,44.0,28.560000000000002,32.739999999999995,28.639999999999997,25.060000000000002,0.0,15.0,15.0,0.0,35.88,,0,,,7.6,180.0,1012.0,,,17.7,17.8,17.7,34.0,1.6,0.4,0.03,0.4,17.7,15.9,15.9,1011.5,0.0,0.0,0.0,0.0,24.3,24.0,2.5,23.2,5.15,1.1766,23.0,1.0,100.0,1.0
2025-03-10 20:15:00,15.540000000000001,44.0,28.48,32.620000000000005,28.660000000000004,25.04,0.0,15.0,15.0,0.0,35.88,,0,,,7.6,180.0,1012.0,,10.0,17.4,17.5,17.4,34.0,1.4,0.4,0.03,0.4,17.4,15.7,15.7,1011.7,0.0,0.0,0.001,0.0,24.3,24.0,2.5,23.2,5.15,1.1768,23.0,1.0,100.0,1.0
2025-03-10 20:30:00,15.12,44.0,28.4,32.54,28.639999999999997,25.0,0.0,15.0,15.0,1.0,38.57,,0,,,9.4,80.0,1012.0,,,16.8,16.9,16.8,36.0,1.7,0.0,0.0,0.4,16.8,15.2,15.2,1011.6,0.0,0.0,0.001,0.0,24.3,24.0,2.4,23.1,5.15,1.1769,23.0,1.0,100.0,1.0
2025-03-10 20:45:00,14.84,44.0,28.32,32.44,28.619999999999997,24.96,0.0,15.0,15.0,1.0,38.57,,0,,,9.4,80.0,1012.0,,10.0,16.9,16.9,16.9,37.0,2.1,0.4,0.03,0.9,16.9,15.3,15.3,1011.5,0.0,0.0,0.001,0.0,24.2,24.0,2.4,23.1,5.15,1.1771,24.0,1.0,100.0,1.0
2025-03-10 21:00:00,14.52,44.0,28.26,32.339999999999996,28.5,24.88,0.0,15.0,15.0,1.0,38.57,,0,,,5.4,120.0,1012.0,,,16.7,16.8,16.7,37.0,1.9,0.4,0.03,0.9,16.7,15.1,15.1,1011.6,0.0,0.0,0.001,0.0,24.2,24.0,2.3,23.0,5.15,1.1774,24.0,1.0,100.0,1.0
2025-03-10 21:15:00,14.36,44.0,28.2,32.220000000000006,28.48,24.86,0.0,15.0,15.0,1.0,38.57,,0,,,5.4,120.0,1012.0,,10.0,15.8,15.9,15.8,39.0,1.9,0.0,0.0,0.4,15.8,14.3,14.3,1011.7,0.0,0.0,0.002,0.0,24.1,24.0,2.3,22.9,5.15,1.1778,23.0,1.0,100.0,1.0
2025-03-10 21:30:00,14.3,44.0,28.18,32.2,28.32,24.78,0.0,13.0,15.0,2.0,47.17,,0,,,7.6,80.0,1012.0,,,15.2,15.2,15.2,41.0,2.0,0.0,0.0,0.4,15.2,13.8,13.8,1011.8,0.0,0.0,0.002,0.0,24.1,24.0,2.2,22.9,5.15,1.1782,22.0,1.0,95.7,1.0
2025-03-10 21:45:00,14.319999999999999,44.0,28.060000000000002,32.08,28.339999999999996,24.7,0.0,13.0,15.0,2.0,47.17,,0,,,7.6,80.0,1012.0,,10.0,15.0,15.1,15.0,41.0,1.8,0.0,0.0,0.0,15.0,13.6,13.6,1011.7,0.0,0.0,0.002,0.0,24.0,24.0,2.2,22.8,5.15,1.1783,24.0,1.0,100.0,1.0
