name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Niš, 20, RS",2024-12-15T15:30:00,6,2.2,1,70.29,,0,,,,,20.5,320,1025,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-15T15:45:00,6,2.2,1,70.29,,0,,,,,20.5,320,1025,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-15T16:00:00,5,2.8,1,75.34,,0,,,,,9.4,310,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T16:15:00,5,2.8,0.8,74.38,,0,,,,,9.2,309,1025,88.2,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-15T16:30:00,5,3.2,1,75.34,,0,,,,,7.6,290,1025,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T16:45:00,5,3.2,1,75.34,,0,,,,,7.6,290,1025,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T17:00:00,5,3.2,1,75.34,,0,,,,,7.6,290,1026,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T17:15:00,5,3.2,1,75.34,,0,,,,,7.6,290,1026,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-15T17:30:00,5,5,1,75.34,,0,,,,,0,0,1026,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T17:45:00,5,5,1,75.34,,0,,,,,0,0,1026,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T18:00:00,4,4,1,80.8,,0,,,,,1.8,,1027,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T18:15:00,4,4,1,80.8,,0,,,,,1.8,,1027,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-15T18:30:00,4,4,1,80.8,,0,,,,,0,0,1027,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T18:45:00,4,4,1,80.8,,0,,,,,0,0,1027,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T19:00:00,4,3.9,1,80.8,,0,,,,,3.6,,1028,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T19:15:00,3.9,3.9,0.9,80.39,0.1,0,,,,,3.3,287,1028,88.9,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-15T19:30:00,4,3.9,1,80.8,,0,,,,,1.8,,1028,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T19:45:00,4,3.9,1,80.8,,0,,,,,1.8,,1028,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T20:00:00,4,0.2,1,80.8,,0,,,,,16.6,320,1029,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T20:15:00,4,0.2,1,80.8,,0,,,,,16.6,320,1029,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-15T20:30:00,5,3.2,1,75.34,,0,,,,,7.6,350,1029,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T20:45:00,5,3.2,1,75.34,,0,,,,,7.6,350,1029,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T21:00:00,4,4,1,80.8,,0,,,,,0,0,1029,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T21:15:00,4,4,1,80.8,,0,,,,,0,0,1029,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-15T21:30:00,4,4,1,80.8,,0,,,,,1.8,,1030,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T21:45:00,4,4,1,80.8,,0,,,,,1.8,,1030,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T22:00:00,4,4,2,86.8,,0,,,,,0,0,1030,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T22:15:00,4,4,1.8,86.01,,0,,,,,0.3,350,1030.1,87.4,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-15T22:30:00,4,4,1,80.8,,0,,,,,3.6,,1030,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T22:45:00,4,4,1,80.8,,0,,,,,3.6,,1030,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-15T23:00:00,4,2,2,86.8,,0,,,,,7.6,310,1030,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T23:15:00,4,2,2,86.8,,0,,,,,7.6,310,1030,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-15T23:30:00,4,4,1,80.8,,0,,,,,1.8,,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-15T23:45:00,4,4,1,80.8,,0,,,,,1.8,,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T00:00:00,4,2.7,2,86.8,,0,,,,,5.4,290,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T00:15:00,4,2.8,2,86.8,,0,,,,,5.4,290,1031,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T00:30:00,4,4,1,80.8,,0,,,,,3.6,310,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T00:45:00,4,4,1,80.8,,0,,,,,3.6,310,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T01:00:00,4,3.9,1,80.8,,0,,,,,0,0,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T01:15:00,3.9,3.9,1,81.1,,0,,,,,0,360,1031.1,88.2,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T01:30:00,4,3.9,1,80.8,,0,,,,,0,0,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T01:45:00,4,3.9,1,80.8,,0,,,,,0,0,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T02:00:00,4,4,1,80.8,,0,,,,,3.6,,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T02:15:00,4,4,1,80.8,,0,,,,,3.6,,1031,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T02:30:00,3,4,1,86.7,,0,,,,,3.6,270,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T02:45:00,3,4,1,86.7,,0,,,,,3.6,270,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T03:00:00,3,3,1,86.7,,0,,,,,0,0,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T03:15:00,3,3,1,86.7,,0,,,,,0,0,1031,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T03:30:00,4,3,1,80.8,,0,,,,,1.8,,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T03:45:00,4,3,1,80.8,,0,,,,,1.8,,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T04:00:00,4,3.9,1,80.8,,0,,,,,3.6,,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T04:15:00,3.9,3.9,0.9,80.94,,0,,,,,3.6,328,1031.1,88.1,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T04:30:00,3,3.9,1,86.7,,0,,,,,3.6,110,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T04:45:00,3,3.9,1,86.7,,0,,,,,3.6,110,1031,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T05:00:00,3,3,2,93.14,,0,,,,,3.6,80,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T05:15:00,3,3,2,93.14,,0,,,,,3.6,80,1031,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T05:30:00,3,1.6,1,86.7,,0,,,,,5.4,40,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T05:45:00,3,1.6,1,86.7,,0,,,,,5.4,40,1032,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T06:00:00,3,3,2,93.14,,0,,,,,0,0,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T06:15:00,3,3,2,93.14,,0,,,,,0,0,1032,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T06:30:00,3,3,1,86.7,,0,,,,,3.6,,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T06:45:00,3,3,1,86.7,,0,,,,,3.6,,1032,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T07:00:00,3,1.6,1,86.7,,0,,,,,5.4,50,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T07:15:00,3,1.8,1,86.89,,0,,,,,5,50,1033,49.4,10,,,,,Partially cloudy,partly-cloudy-day,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T07:30:00,2,3,1,93.08,,0,,,,,3.6,,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T07:45:00,2,3,1,93.08,,0,,,,,3.6,,1033,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T08:00:00,2,-0.3,0,86.6,,0,,,,,7.6,80,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T08:15:00,2,-0.3,0,86.6,,0,,,,,7.6,80,1033,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T08:30:00,4,2,1,80.8,,0,,,,,1.8,,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T08:45:00,4,2,1,80.8,,0,,,,,1.8,,1033,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T09:00:00,4,4,2,86.8,,0,,,,,0,0,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T09:15:00,4,4,2,86.8,,0,,,,,0,0,1034,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T09:30:00,5,4,2,80.94,,0,,,,,0,0,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T09:45:00,5,4,2,80.94,,0,,,,,0,0,1034,50,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T10:00:00,6,6,1,70.29,,0,,,,,1.8,,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T10:15:00,6,6,0.9,69.9,,0,,,,,1.9,69,1034.1,87.4,10.4,,,,,Partially cloudy,partly-cloudy-day,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T10:30:00,7,6,1,65.61,,0,,,,,3.6,,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T10:45:00,7,6,1,65.61,,0,,,,,3.6,,1034,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T11:00:00,8,7.3,1,61.28,,0,,,,,5.4,190,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T11:15:00,8,7.3,1,61.29,,0,,,,,5.4,190,1034,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T11:30:00,7,6.2,-1,56.75,,0,,,,,5.4,210,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T11:45:00,7,6.2,-1,56.75,,0,,,,,5.4,210,1034,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T12:00:00,8,8,0,57.01,,0,,,,,3.6,,1034,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T12:15:00,8,8,0,57.01,,0,,,,,3.6,,1034,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T12:30:00,8,6.7,0,57.01,,0,,,,,7.6,190,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T12:45:00,8,6.7,0,57.01,,0,,,,,7.6,190,1033,50,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T13:00:00,9,7.9,0,53.28,,0,,,,,7.6,160,1033,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T13:15:00,8.9,7.9,-0.2,52.72,,0,,,,,7.3,159,1033,50,11.4,,,,,Partially cloudy,partly-cloudy-day,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T13:30:00,8,7.3,0,57.01,,0,,,,,5.4,210,1032,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T13:45:00,8,7.3,0,57.01,,0,,,,,5.4,210,1032,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T14:00:00,9,8.5,0,53.28,,0,,,,,5.4,,1032,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T14:15:00,9,8.5,0,53.28,,0,,,,,5.4,,1032,50,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T14:30:00,9,8.5,0,53.28,,0,,,,,5.4,220,1032,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T14:45:00,9,8.5,0,53.28,,0,,,,,5.4,220,1032,50,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T15:00:00,8,7.3,0,57.01,,0,,,,,5.4,170,1032,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T15:15:00,8,7.3,0,57.01,,0,,,,,5.4,170,1032,88.1,10,,,,,Partially cloudy,partly-cloudy-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T15:30:00,8,8,1,61.28,,0,,,,,0,0,1032,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-16T15:45:00,8,8,1,61.28,,0,,,,,0,0,1032,88,10,,,,,Partially cloudy,partly-cloudy-day,LYNI
"Niš, 20, RS",2024-12-16T16:00:00,7,7,0,61.04,,0,,,,,3.6,,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T16:15:00,7,7,-0.1,60.36,,0,,,,,3.6,240,1032.1,87.4,11.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T16:30:00,7,7,1,65.61,,0,,,,,3.6,,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T16:45:00,7,7,1,65.61,,0,,,,,3.6,,1032,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T17:00:00,7,6.2,1,65.61,,0,,,,,5.4,310,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T17:15:00,7,6.2,1,65.62,,0,,,,,5.4,310,1032,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T17:30:00,6,3.9,1,70.29,,0,,,,,9.4,310,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T17:45:00,6,3.9,1,70.29,,0,,,,,9.4,310,1033,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T18:00:00,5,5,1,75.34,,0,,,,,1.8,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T18:15:00,5,5,1,75.34,,0,,,,,1.8,,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T18:30:00,5,5,1,75.34,,0,,,,,3.6,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T18:45:00,5,5,1,75.34,,0,,,,,3.6,,1033,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T19:00:00,6,5.9,1,70.29,,0,,,,,3.6,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T19:15:00,5.9,5.9,0.9,70.22,,0,,,,,3.6,60,1033,86,10.4,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T19:30:00,5,5.9,1,75.34,,0,,,,,3.6,30,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T19:45:00,5,5.9,1,75.34,,0,,,,,3.6,30,1033,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T20:00:00,5,5,1,75.34,,0,,,,,3.6,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T20:15:00,5,5,1,75.34,,0,,,,,3.6,,1033,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T20:30:00,5,5,1,75.34,,0,,,,,3.6,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T20:45:00,5,5,1,75.34,,0,,,,,3.6,,1033,88,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T21:00:00,3,3,1,86.7,,0,,,,,1.8,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T21:15:00,3,3,1,86.7,,0,,,,,1.8,,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T21:30:00,3,1.6,1,86.7,,0,,,,,5.4,110,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T21:45:00,3,1.6,1,86.7,,0,,,,,5.4,110,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T22:00:00,3,2.9,1,86.7,,0,,,,,3.6,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T22:15:00,2.9,2.9,0.9,86.39,,0,,,,,3.3,156,1033.1,85.2,10,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-16T22:30:00,3,2.9,1,86.7,,0,,,,,1.8,,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T22:45:00,3,2.9,1,86.7,,0,,,,,1.8,,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-16T23:00:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T23:15:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-16T23:30:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-16T23:45:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-17T00:00:00,3,1.6,1,86.7,,0,,,,,5.4,110,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T00:15:00,3,1.6,1,86.7,,0,,,,,5.4,110,1033,88.1,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T00:30:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T00:45:00,3,1.6,1,86.7,,0,,,,,5.4,90,1033,50,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-17T01:00:00,2,-0.3,1,93.08,,0,,,,,7.6,80,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T01:15:00,1.9,-0.2,0.8,92.51,,0,,,,,7,80,1033,25.4,10,,,,,Partially cloudy,partly-cloudy-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-17T01:30:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T01:45:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1032,25,10,,,,,Partially cloudy,partly-cloudy-night,LYNI
"Niš, 20, RS",2024-12-17T02:00:00,2,-0.8,0,86.6,,0,,,,,9.4,100,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T02:15:00,2,-0.8,0,86.6,,0,,,,,9.4,100,1033,25.4,10,,,,,Partially cloudy,partly-cloudy-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T02:30:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1033,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T02:45:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1033,,8,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T03:00:00,1,-2.4,0,93.03,,0,,,,,11.2,100,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T03:15:00,1,-2.4,0,93.03,,0,,,,,11.2,100,1032,0,8,,,,,Clear,clear-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T03:30:00,1,-2,0,93.03,,0,,,,,9.4,100,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T03:45:00,1,-2,0,93.03,,0,,,,,9.4,100,1032,,10,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T04:00:00,0,-3.6,0,100,,0,,,,,11.2,120,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T04:15:00,0,-3.5,-0.1,99.58,,0,,,,,10.6,117,1032.1,,10,,,,,Clear,clear-night,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-17T04:30:00,-1,-4.4,-1,100,,0,,,,,9.4,120,1032,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T04:45:00,-1,-4.4,-1,100,,0,,,,,9.4,120,1032,,10,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T05:00:00,0,-1.8,0,100,,0,,,,,5.4,110,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T05:15:00,0,-1.8,0,100,,0,,,,,5.4,110,1031,0,10,,,,,Clear,clear-night,"13388099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-17T05:30:00,0,-1.8,0,100,,0,,,,,5.4,90,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T05:45:00,0,-1.8,0,100,,0,,,,,5.4,90,1031,,10,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T06:00:00,0,-3.2,-1,92.97,,0,,,,,9.4,110,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T06:15:00,0,-3.2,-1,92.97,,0,,,,,9.4,110,1031,,10,,,,,Clear,clear-night,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T06:30:00,0,-3.2,-1,92.97,,0,,,,,9.4,110,1031,,,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T06:45:00,0,-3.2,-1,92.97,,0,,,,,9.4,110,1031,,10,,,,,Clear,clear-night,LYNI
"Niš, 20, RS",2024-12-17T07:00:00,0,-3.2,-1,92.97,,0,,,,,9.4,80,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T07:15:00,-0.1,-3.1,-1.1,93.12,,0,,,,,8.9,79,1031.1,3.1,10.7,,,,,Clear,clear-day,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-17T07:30:00,0,-3.2,-1,92.97,,0,,,,,9.4,100,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T07:45:00,0,-3.2,-1,92.97,,0,,,,,9.4,100,1031,,10,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T08:00:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T08:15:00,1,-1.5,0,93.03,,0,,,,,7.6,100,1031,,10,,,,,Clear,clear-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T08:30:00,3,1,1,86.7,,0,,,,,3.6,,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T08:45:00,3,1,1,86.7,,0,,,,,3.6,,1031,,10,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T09:00:00,4,4,2,86.8,,0,,,,,3.6,,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T09:15:00,4,4,2,86.8,,0,,,,,3.6,,1031,,10,,,,,Clear,clear-day,"13388099999,LYNI"
"Niš, 20, RS",2024-12-17T09:30:00,5,3.2,2,80.94,,0,,,,,7.6,190,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T09:45:00,5,3.2,2,80.94,,0,,,,,7.6,190,1031,,10,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T10:00:00,6,5,3,81.07,,0,,,,,5.4,160,1031,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T10:15:00,6,5.1,2.9,80.76,,0,,,,,5.3,156,1031.1,,10.7,,,,,Clear,clear-day,"13384099999,13397099999,13388099999,13383099999,LYNI,13389099999"
"Niš, 20, RS",2024-12-17T10:30:00,8,6,3,70.69,,0,,,,,3.6,,1030,,,,,,,Clear,clear-day,LYNI
"Niš, 20, RS",2024-12-17T10:45:00,8,6,3,70.69,,0,,,,,3.6,,1030,,10,,,,,Clear,clear-day,LYNI
